,HGNC_ID,gene_symbol,alias_symbol,NCBI Gene ID,ENSG_ID
16052,30213,ATP13A2,"HSA9947, CLN12",23400.0,ENSG00000159363
16053,30215,MACC1,"7A5, SH3BP4L",346389.0,ENSG00000183742
16054,30216,CHMP2A,"BC-2, CHMP2, VPS2, VPS2A",27243.0,ENSG00000130724
16055,30217,DIMT1,HSA9761,27292.0,ENSG00000086189
16057,30220,RFT1,"CDG1N, SLC76A1",91869.0,ENSG00000163933
16058,30221,UBAC1,"GBDR1, KPC2",10422.0,ENSG00000130560
16059,30222,PLEKHA8P1,FLJ14156,51054.0,ENSG00000134297
16060,30224,SLC52A2,"FLJ11856, PAR1, GPCR41, D15ERTD747E, RFVT2, HRFT3, RFT3, HUPAR-1",79581.0,ENSG00000185803
16061,30225,SLC52A1,"FLJ10060, GPCR42, PAR2, HRFT1, RFVT1",55065.0,ENSG00000132517
16062,30227,SPPL2A,"IMP3, PSL2",84888.0,ENSG00000138600
16063,30228,PREPL,KIAA0436,9581.0,ENSG00000138078
16065,3023,DRD2,D2R,1813.0,ENSG00000149295
16066,30231,TIPRL,"MGC3794, DJ69E11.3, TIP41, TIPRL1",261726.0,ENSG00000143155
16067,30232,SZRD1,DKFZP566C0424,26099.0,ENSG00000055070
16068,30233,TEDDM1,"HE9, EPDD1, TMEM45C, EDDM9",127670.0,ENSG00000203730
16069,30235,NAT8B,"HCML2, NAT8BP, CML2",51471.0,ENSG00000204872
16070,30236,TAAR5,PNR,9038.0,ENSG00000135569
16071,30237,CC2D1A,"FLJ20241, MRT3, FREUD-1, LGD2, TAPE, AKI-1",54862.0,ENSG00000132024
16072,30238,WLS,"FLJ23091, MRP, EVI, MIG-14",79971.0,ENSG00000116729
16073,30239,CYSTM1,ORF1-FL49,84418.0,ENSG00000120306
16075,30240,SNRNP27,"RY1, U4/U6.U5-27K",11017.0,ENSG00000124380
16076,30241,PHF2P1,DKFZP686A1627,266695.0,
16077,30242,TUSC3,"MGC13453, N33, OST3A, MRT7, MAGT2, SLC58A2",7991.0,ENSG00000104723
16078,30243,DAOA-AS1,G30,282706.0,ENSG00000232307
16079,30244,LPCAT3,"C3F, NESSY, LPLAT12",10162.0,ENSG00000111684
16080,30245,GPR174,"FKSG79, LPS3",84636.0,ENSG00000147138
16081,30246,ZCCHC17,"PS1D, HSPC251, PNO40",51538.0,ENSG00000121766
16082,30247,TEX264,"ZSIG11, FLJ13935",51368.0,ENSG00000164081
16083,30248,SMIM3,"MSTP150, NID67",85027.0,ENSG00000256235
16084,30249,QSOX2,"SOXN, DKFZP762A2013",169714.0,ENSG00000165661
16086,30251,BAMBI,NMA,25805.0,ENSG00000095739
16087,30252,NAA80,FUS2,24142.0,ENSG00000243477
16088,30253,CYB561D2,"101F6, TSP10, TSCYTB",11068.0,ENSG00000114395
16089,30255,PRELID1,"CGI-106, PX19, PRELI",27166.0,ENSG00000169230
16092,30258,PYM1,PYM,84305.0,ENSG00000170473
16093,30259,PDXP,"DJ37E16.5, FLJ32703, CIN",57026.0,ENSG00000241360
16094,3026,DRD5,DRD1B,1816.0,ENSG00000169676
16095,30260,PNPO,PDXPO,55163.0,ENSG00000108439
16096,30261,PYDC1,"ASC2, POP1",260434.0,ENSG00000169900
16097,30262,PYCR2,P5CR2,29920.0,ENSG00000143811
16098,30263,PDP2,"KIAA1348, PPM2C2, PPM2B",57546.0,ENSG00000172840
16099,30264,PDPR,PDP3,55066.0,ENSG00000090857
16100,30265,RAB11FIP1,"RCP, FLJ22622, FLJ22524, RAB11-FIP1",80223.0,ENSG00000156675
16101,30266,RILP,FLJ31193,83547.0,ENSG00000167705
16102,30267,RAB11FIP4,"RAB11-FIP4, KIAA1821, MGC11316, FLJ00131",84440.0,ENSG00000131242
16106,30272,RAB6D,"RAB6CL, WTH3DI",150786.0,ENSG00000233087
16108,30275,ARHGEF25,"GEFT, P63RHOGEF",115557.0,ENSG00000240771
16109,30278,RFTN1,"MIG2, KIAA0084, FLJ23866, RAFTLIN",23180.0,ENSG00000131378
16110,30279,RALGPS2,"KIAA0351, FLJ10244, FLJ25604",55103.0,ENSG00000116191
16112,30281,RGL1,RGL,23179.0,ENSG00000143344
16113,30282,RGL3,FLJ32585,57139.0,ENSG00000205517
16114,30285,RUFY3,"RIPX, KIAA0871, SINGAR1, ZFYVE30",22902.0,ENSG00000018189
16115,30286,RUNDC3B,"RPIP9, RPIB9",154661.0,ENSG00000105784
16116,30287,RPTOR,"KOG1, MIP1, KIAA1303, RAPTOR",57521.0,ENSG00000141564
16117,30288,DTL,"RAMP, L2DTL, DCAF2, CDT2",51514.0,ENSG00000143476
16118,30289,RASL12,RIS,51285.0,ENSG00000103710
16120,30290,DNAJC27,RABJS,51277.0,ENSG00000115137
16121,30291,G3BP2,KIAA0660,9908.0,ENSG00000138757
16122,30292,G3BP1,"HDH-VIII, G3BP",10146.0,ENSG00000145907
16123,30293,TMEM158,"RIS1, P40BBP",25907.0,ENSG00000249992
16124,30295,RASL10B,"VTS58635, RRP17",91608.0,ENSG00000270885
16125,30296,RAVER1,KIAA1978,125950.0,ENSG00000161847
16126,30297,RCC2,TD-60,55920.0,ENSG00000179051
16127,30298,UIMC1,RAP80,51720.0,ENSG00000087206
16128,30299,LRIF1,"RIF1, FLJ11269",55791.0,ENSG00000121931
16129,303,AEBP1,ACLP,165.0,ENSG00000106624
16131,30300,SKIC8,"REC14, SKI8",80349.0,ENSG00000140395
16132,30301,SEC16B,"RGPR, PGPR-P117, SEC16S",89866.0,ENSG00000120341
16133,30303,SRPK2P,SRPK2PS,100419416.0,ENSG00000253431
16134,30304,RGS9BP,"FLJ45744, PERRS, R9AP",388531.0,ENSG00000186326
16135,30305,RPA4,HSU24186,29935.0,ENSG00000204086
16136,30306,PHB2,"REA, BCAP37, BAP37, P22",11331.0,ENSG00000215021
16137,30307,UBXN8,"D8S2298E, REP8",7993.0,ENSG00000104691
16138,30308,RGMA,RGM,56963.0,ENSG00000182175
16140,3031,ARID3A,BRIGHT,1820.0,ENSG00000116017
16141,30310,RTBDN,FLJ36353,83546.0,ENSG00000132026
16142,30311,SDR16C5,"RDHE2, RDH-E2, EPHD-2",195814.0,ENSG00000170786
16143,30313,UBR4,"KIAA1307, KIAA0462, RBAF600, P600",23352.0,ENSG00000127481
16144,30314,TASOR,"SE89-1, RAP140, KIAA1105, TASOR1",23272.0,ENSG00000163946
16145,30316,RBP7,CRBPIV,116362.0,ENSG00000162444
16146,30319,MCF2L2,"KIAA0861, ARHGEF22",23101.0,ENSG00000053524
16148,30320,ARHGAP22,RHOGAP2,58504.0,ENSG00000128805
16149,30321,MPRIP,"RHOIP3, M-RIP, P116RIP",23164.0,ENSG00000133030
16150,30322,ARHGEF28,"RGNEF, P190RHOGEF, RIP2",64283.0,ENSG00000214944
16151,30323,DTX3L,"BBAP, RNF143",151636.0,ENSG00000163840
16152,30324,RFK,"FLJ11149, RIFK",55312.0,ENSG00000135002
16153,30325,RBKS,"DKFZP686G13268, RBSK",64080.0,ENSG00000171174
16155,30327,RPP14,P14,11102.0,ENSG00000163684
16157,3033,ATN1,B37,1822.0,ENSG00000111676
16160,30338,RIC3,"FLJ11608, PRO1385, AYST720",79608.0,ENSG00000166405
16161,30339,RIMBP2,"KIAA0318, RBP2, MGC15831, RIM-BP2, PPP1R133",23504.0,ENSG00000060709
16165,30343,DNAJC13,"RME8, KIAA0678",23317.0,ENSG00000138246
16166,30344,VN2R1P,GPRC2B,344760.0,ENSG00000174930
16167,30346,RRN3,"DKFZP566E104, TIF-IA",54700.0,ENSG00000085721
16168,30347,POLR3E,"RPC5, SIN, FLJ10509, C37",55718.0,ENSG00000058600
16169,30348,POLR3B,"RPC2, FLJ10388, C128",55703.0,ENSG00000013503
16170,30349,POLR3H,"RPC8, KIAA1665, C25",171568.0,ENSG00000100413
16171,3035,DSC1,CDHF1,1823.0,ENSG00000134765
16176,30355,SNORD38A,U38A,94162.0,ENSG00000202031
16177,30356,SNORD38B,U38B,94163.0,ENSG00000207421
16178,30357,SNORD73B,U73B,114655.0,ENSG00000201264
16179,30358,RBM47,"FLJ20273, NET18",54502.0,ENSG00000163694
16180,30359,CSDC2,PIPPIN,27254.0,ENSG00000172346
16181,3036,DSC2,CDHF2,1824.0,ENSG00000134755
16182,30361,RPP25,FLJ20374,54913.0,ENSG00000178718
16183,30362,SBSPON,RPESP,157869.0,ENSG00000164764
16184,30363,RPL13P5,RPL13-2,283345.0,
16185,30365,ENOSF1,"HSRTSBETA, RTS, TYMSAS, FUCD",55556.0,ENSG00000132199
16186,30366,TMEM131,"CC28, YR-23, RW1, KIAA0257, PRO1048",23505.0,ENSG00000075568
16187,30367,S100Z,"GM625, S100-ZETA",170591.0,ENSG00000171643
16188,30368,DLGAP3,"SAPAP3, DAP3",58512.0,ENSG00000116544
16189,30369,SAGE1,"SAGE, CT14",55511.0,ENSG00000181433
16190,3037,DSC3,"CDHF3, DSC, DSC1, DSC2",1825.0,ENSG00000134762
16191,30370,CCDC18,NY-SAR-41,343099.0,ENSG00000122483
16192,30372,KLHL40,"SRYP, NEM8",131377.0,ENSG00000157119
16193,30373,DNMBP,"KIAA1010, TUBA, ARHGEF36",23268.0,ENSG00000107554
16194,30375,CD163L1,"M160, CD163B, SCARI2, WC1",283316.0,ENSG00000177675
16195,30376,SHISA5,"SCOTIN, HSHISA5",51246.0,ENSG00000164054
16196,30377,SCRIB,"KIAA0147, SCRB1, VARTUL",23513.0,ENSG00000180900
16197,30378,EXOC3,SEC6,11336.0,ENSG00000180104
16198,30379,SEH1L,"SEH1A, SEH1B, SEH1, SEC13L",81929.0,ENSG00000085415
16199,30380,EXOC1,"SEC3, FLJ10893, BM-102, SEC3P",55763.0,ENSG00000090989
16201,30382,SCRN3,FLJ23142,79634.0,ENSG00000144306
16202,30384,NENF,"CIR2, SCIRP10, SPUF",29937.0,ENSG00000117691
16203,30385,SCAMP4,FLJ33847,113178.0,ENSG00000227500
16204,30386,SCAMP5,MGC24969,192683.0,ENSG00000198794
16207,30389,EXOC4,"KIAA1699, MGC27170, SEC8, SEC8P",60412.0,ENSG00000131558
16208,3039,DSCAM,"CHD2-42, CHD2-52",1826.0,ENSG00000171587
16209,30390,SNX20,"SLIC-1, SLIC1",124460.0,ENSG00000167208
16210,30391,IFT172,"SLB, WIM, OSM-1, NPHP17, BBS20",26160.0,ENSG00000138002
16211,30394,SELENOK,SELK,58515.0,ENSG00000113811
16212,30395,SELENOO,SELO,83642.0,ENSG00000073169
16213,30396,SELENOS,"SELS, MGC2553, SBBI8, AD-015, SEPS1",55829.0,ENSG00000131871
16214,30397,SELENOM,"SELM, SEPM",140606.0,ENSG00000198832
16215,30399,SELENOV,SELV,348303.0,ENSG00000186838
16216,304,CRISP1,"CRISP-1, ARP, HUMARP, HSCRISP1D, HSCRISP1G",167.0,ENSG00000124812
16218,30400,SEMA3G,"FLJ00014, SEM2",56920.0,ENSG00000010319
16221,30403,SCAF1,"SR-A1, FLJ00034",58506.0,ENSG00000126461
16222,30404,SDSL,"SDS-RS1, CSDH",113675.0,ENSG00000139410
16223,30405,PRSS33,EOS,260429.0,ENSG00000103355
16224,30406,HTRA3,"TASP, PRSP",94031.0,ENSG00000170801
16225,3041,RCAN2,ZAKI-4,10231.0,ENSG00000172348
16226,30410,TSSK6,"SSTK, FLJ24002, CT72",83983.0,ENSG00000178093
16228,30412,SETD7,"KIAA1717, SET7, SET7/9, SET9, KMT7",80854.0,ENSG00000145391
16229,30413,TPRA1,"TPRA40, FLJ32197, TMEM227",131601.0,ENSG00000163870
16230,30414,TMEM147,"NIFIE14, MGC1936",10430.0,ENSG00000105677
16231,30416,SH2D1B,EAT2,117157.0,ENSG00000198574
16232,30417,SH2B1,"FLJ30542, SH2B",25970.0,ENSG00000178188
16233,30418,SH3D19,"DKFZP434D0215, EVE1, EBP, KRYN, SH3P19, EVE-1",152503.0,ENSG00000109686
16234,30419,HSD11B1L,"SCDR10, SDR26C2, HSD1L",374875.0,ENSG00000167733
16236,30422,SHROOM3,"SHRML, SHRM, KIAA1481, APXL3",57619.0,ENSG00000138771
16237,30423,CACYBP,"SIP, S100A6BP",27101.0,ENSG00000116161
16238,30424,SPPL3,"IMP2, PSL4, MGC90402, MGC126674, MGC126676, DKFZP586C1324",121665.0,ENSG00000157837
16239,30425,SCUBE2,"CEGF1, CEGB1, FLJ16792",57758.0,ENSG00000175356
16240,30426,SRP68P2,SRPSMCR,252840.0,ENSG00000227689
16242,30428,SRP68P3,SRPSMCR,347717.0,ENSG00000237911
16243,3043,PSMG1,"C21-LRP, LRPC21, PAC1",8624.0,ENSG00000183527
16244,30430,STAP2,"STAP-2, BKS",55620.0,ENSG00000178078
16247,30437,ASPHD2,FLJ39838,57168.0,ENSG00000128203
16248,30438,MB21D2,D2A,151963.0,ENSG00000180611
16249,30439,SH2D6,"FLJ35993, SLNK",284948.0,ENSG00000152292
16250,3044,VPS26C,DCRA,10311.0,ENSG00000157538
16251,30442,LINC01617,XLOC_006844,101926947.0,
16252,30443,TMEM30CP,CDC50C,644444.0,ENSG00000235156
16256,30447,PLD6,ZUC,201164.0,ENSG00000179598
16258,3045,DSCR4,DCRB,10281.0,ENSG00000184029
16259,30450,NAPRT,PP3856,93100.0,ENSG00000147813
16260,30451,SLC25A48,FLJ44862,153328.0,ENSG00000145832
16261,30452,CIBAR1,"FLJ38979, BARMR1",137392.0,ENSG00000188343
16262,30453,TVP23C,MGC8763,201158.0,ENSG00000175106
16263,30454,RRP7BP,DJ222E13.2,91695.0,ENSG00000182841
16264,30455,CD300LG,"TREM4, CLM9",146894.0,ENSG00000161649
16265,30456,ZG16B,"HRPE773, PRO1567, JCLN2",124220.0,ENSG00000162078
16266,30457,RCCD1,MGC14386,91433.0,ENSG00000166965
16268,3046,PIGP,"DCRC, DSRC",51227.0,ENSG00000185808
16269,30460,CENATAC,DLNB14,338657.0,ENSG00000186166
16272,30465,EMB,MGC71745,133418.0,ENSG00000170571
16273,30466,ERVK3-1,HERV-K(HML6-1),105372481.0,ENSG00000142396
16274,30467,UBR3,"KIAA2024, DKFZP434P117, FLJ37422",130507.0,ENSG00000144357
16275,30468,PRDM10-DT,FLJ31394,440072.0,ENSG00000233220
16276,30469,FOXR2,"MGC21658, FOXN6",139628.0,ENSG00000189299
16278,30470,LINC00102,OTTHUMT00000055623,,ENSG00000230542
16279,30472,GOLGA6L5P,"FLJ35171, FLJ40113, GOLGA6L8",374650.0,ENSG00000230373
16280,30476,METTL21A,"LOC151194, HCA557B, HSPA-KMT",151194.0,ENSG00000144401
16281,30477,HEPHL1,"DKFZP686F22190, ZP",341208.0,ENSG00000181333
16282,3048,DSG1,CDHF4,1828.0,ENSG00000134760
16283,30480,FAM171A2,MGC34829,284069.0,ENSG00000161682
16284,30482,NXNL2,RDCVF2,158046.0,ENSG00000130045
16285,30483,PCMTD1,FLJ10883,115294.0,ENSG00000168300
16287,30487,ZNF773,MGC4728,374928.0,ENSG00000152439
16288,30488,GALNT18,"MGC71806, GALNT15, GALNAC-T18",374378.0,ENSG00000110328
16290,3049,DSG2,CDHF5,1829.0,ENSG00000046604
16291,30490,PABIR2,"DKFZP686L20116, RP11-308B5.5, SPACIA2",159090.0,ENSG00000156504
16292,30491,STUM,DKFZP761P211,375057.0,ENSG00000203685
16293,30492,DNAAF3,"FLJ40069, FLJ36139, PF22, PCD",352909.0,ENSG00000167646
16294,30493,WHAMM,"KIAA1971, WHAMM1",123720.0,ENSG00000156232
16296,30495,HERC2P9,FLJ59185,440248.0,ENSG00000206149
16297,30497,KIF7,JBTS12,374654.0,ENSG00000166813
16298,30498,ZNF563,FLJ34797,147837.0,ENSG00000188868
16299,30499,PHLDB3,FLJ40193,653583.0,ENSG00000176531
16300,3050,DSG3,CDHF6,1830.0,ENSG00000134757
16301,30500,PRRT2,"FLJ25513, DKFZP547J199, IFITMD1, FICCA, DSPB3, PKC, EKD1",112476.0,ENSG00000167371
16302,30502,LYZL1,"MGC33408, LYC2",84569.0,ENSG00000120563
16303,30506,PLEKHH2,"KIAA2028, PLEKHH1L",130271.0,ENSG00000152527
16304,30509,NPW,PPL8,283869.0,ENSG00000183971
16305,3051,TSC22D3,"DIP, GILZ, TSC-22R, HDIP",1831.0,ENSG00000157514
16306,30510,SPATC1,"MGC61633, SPATA15, SPERIOLIN",375686.0,ENSG00000186583
16307,30511,YIF1B,FINGER8,90522.0,ENSG00000167645
16308,30512,WDR44,"DKFZP686L20145, RPH11, RAB11BP, SYM-4",54521.0,ENSG00000131725
16309,30513,RAB7B,"MGC9726, MGC16212",338382.0,ENSG00000276600
16310,30518,RPS2P32,MGC27348,256355.0,ENSG00000232818
16311,30519,GLYATL1,"MGC15397, FLJ34646",92292.0,ENSG00000166840
16312,3052,DSP,"KPPS2, PPKS2, DPI, DPII",1832.0,ENSG00000096696
16313,30520,CCDC127,FLJ25701,133957.0,ENSG00000164366
16314,30521,SLC46A1,"HCP1, MGC9564, PCFT, HSPCFT, HPCFT",113235.0,ENSG00000076351
16315,30522,HDDC3,"MGC45386, MESH1, MYNRL15",374659.0,ENSG00000184508
16316,30524,CCDC172,MGC35062,374355.0,ENSG00000182645
16318,30526,STIMATE,MGC52022,375346.0,ENSG00000213533
16319,30527,POU2AF2,"MGC50104, OCA-T1",341032.0,ENSG00000150750
16320,30528,DNAJC19,"TIMM14, TIM14, PAM18",131118.0,ENSG00000205981
16321,30529,CYSRT1,MGC59937,375791.0,ENSG00000197191
16322,3053,EPYC,"PG-LB, SLRR3B",1833.0,ENSG00000083782
16323,30530,OSTCP1,DC2L,202459.0,ENSG00000243775
16324,30531,C11ORF52,"MGC14839, FLJ25219",91894.0,ENSG00000149300
16325,30532,HAUS8,"MGC20533, NY-SAR-48",93323.0,ENSG00000131351
16327,30534,ANGEL2,"KIAA0759L, FLJ12793, CCR4D",90806.0,ENSG00000174606
16328,30535,NUDCD2,"DKFZP686E10109, NUDCL2",134492.0,ENSG00000170584
16329,30536,DMAC1,MGC4730,90871.0,ENSG00000137038
16330,30539,DNAAF1,"FLJ25330, ODA7, CILD13, SWT, DAU1",123872.0,ENSG00000154099
16331,3054,DSPP,DMP3,1834.0,ENSG00000152591
16332,30540,CFAP36,"MGC15407, BARTL1",112942.0,ENSG00000163001
16333,30541,ERI2,"KIAA1504, MGC16943, ZGRF5",112479.0,ENSG00000196678
16334,30542,SNX29,FLJ12363,92017.0,ENSG00000048471
16335,30543,DPH6,MGC14798,89978.0,ENSG00000134146
16336,30544,TMEM41A,MGC15397,90407.0,ENSG00000163900
16337,30545,CDKN2AIPNL,"MGC13017, C2AIL",91368.0,ENSG00000237190
16338,30546,FDX2,MGC19604,112812.0,ENSG00000267673
16339,30547,BTF3L4,MGC23908,91408.0,ENSG00000134717
16341,30550,MARCHF6,"TEB4, MARCH-VI, RNF176",10299.0,ENSG00000145495
16342,30551,TXNL4A,"U5-15KD, DIM1, HST161, DIB1, SNRNP15",10907.0,ENSG00000141759
16343,30552,PDZRN4,"DKFZP434B0417, LNX4, FLJ33777, IMAGE5767589",29951.0,ENSG00000165966
16344,30553,SIAH3,FLJ39203,283514.0,ENSG00000215475
16345,30554,CCL3L3,MGC12815,414062.0,ENSG00000276085
16346,30555,DDIT4L,"REDD2, RTP801L",115265.0,ENSG00000145358
16348,30559,RSRC2,FLJ11021,65117.0,ENSG00000111011
16349,30563,PARS2,DKFZP727A071,25973.0,ENSG00000162396
16351,30565,UBFD1,"FLJ42145, FLJ38870, UBPH",56061.0,ENSG00000103353
16355,3057,DTNA,"D18S892E, DTN, DTN-1, DTN-2, DTN-3, DRP3",1837.0,ENSG00000134769
16356,30570,ZNF627,FLJ90365,199692.0,ENSG00000198551
16358,30574,ZNF519,"HST2362, FLJ36809",162655.0,ENSG00000175322
16359,30575,SIGIRR,"TIR8, IL-1R8",59307.0,ENSG00000185187
16360,30576,ADI1,"SIPL, MTCBP-1, ARD, APL1, FLJ10913, HMFT1638, MTND",55256.0,ENSG00000182551
16361,30577,MIB2,"SKELETROPHIN, ZZZ5, FLJ39787",142678.0,ENSG00000197530
16362,30578,EXPH5,SLAC2-B,23086.0,ENSG00000110723
16363,30579,SSH1,"KIAA1298, SSH1L",54434.0,ENSG00000084112
16365,30580,SSH2,KIAA1725,85464.0,ENSG00000141298
16366,30581,SSH3,"FLJ20515, FLJ10928",54961.0,ENSG00000172830
16369,30586,SMAD5-AS1,DAMS,9597.0,ENSG00000164621
16370,30587,SNIP1,PML1,79753.0,ENSG00000163877
16371,30588,MUCL1,SBEM,118430.0,ENSG00000172551
16372,30589,HSPB9,CT51,94086.0,ENSG00000260325
16374,30590,TMEM50A,SMP1,23585.0,ENSG00000183726
16377,30593,RAC1P5,PSI1RAC1,402183.0,ENSG00000213522
16378,30594,UNC45A,"SMAP-1, GC-UNC45",55898.0,ENSG00000140553
16379,30595,PPP1R21,"FLJ16566, FY-2, FERRY2",129285.0,ENSG00000162869
16380,30596,PIGZ,"FLJ12768, MGC52163, SMP3, HSMP3, PIG-Z, GPI-MT-IV",80235.0,ENSG00000119227
16381,30598,SNRK,"FLJ20224, HSNFRK, KIAA0096",54861.0,ENSG00000163788
16382,30599,CHMP4C,"MGC22825, SHAX3, VPS32C",92421.0,ENSG00000164695
16383,3060,DTX1,"HDX-1, RNF140",1840.0,ENSG00000135144
16384,30600,UBXN11,"SOC, SOCI",91544.0,ENSG00000158062
16385,30602,FAM72C,RP5-998N21.9,554282.0,ENSG00000263513
16386,30603,SLC10A6,SOAT,345274.0,ENSG00000145283
16387,30605,SEPSECS,"SLA/LP, SLA, SLA-P35, SECS",51091.0,ENSG00000109618
16389,3061,DTYMK,"CDC8, TYMK, TMPK",1841.0,ENSG00000168393
16390,30611,STT3B,"SIMP, FLJ90106, STT3-B",201595.0,ENSG00000163527
16391,30612,FAM223A,SPCX,100132967.0,ENSG00000279245
16392,30613,SPDYA,"SPY1, RINGO3",245711.0,ENSG00000163806
16393,30614,SPATA19,"FLJ25851, SPERGEN1, SPAS1, CT132",219938.0,ENSG00000166118
16394,30615,SPECC1,"HCMOGT-1, FLJ36955, NSP",92521.0,ENSG00000128487
16395,30616,H1-9P,H1.9,373861.0,ENSG00000188662
16396,30617,ELP5,DERP6,23587.0,ENSG00000170291
16397,30619,SPHKAP,SKIP,80309.0,ENSG00000153820
16398,3062,DUOX1,"NOXEF1, THOX1, LNOX1",53905.0,ENSG00000137857
16399,30620,PDGFD,"SCDGF-B, MSTP036, IEGF",80310.0,ENSG00000170962
16400,30621,SPNS1,"HSPIN1, NRS, SPINL, PP2030, SPIN1, LAT, SLC63A1",83985.0,ENSG00000169682
16401,30622,SPIRE1,"SPIR-1, KIAA1135",56907.0,ENSG00000134278
16402,30623,SPIRE2,"SPIR-2, KIAA1832",84501.0,ENSG00000204991
16403,30626,YTHDC1,"YT521, KIAA1966, YT521-B",91746.0,ENSG00000083896
16404,30627,SPPL2B,"IMP4, PSL1, KIAA1532",56928.0,ENSG00000005206
16405,30628,SPSB1,SSB-1,80176.0,ENSG00000171621
16406,30629,SPSB3,SSB-3,90864.0,ENSG00000162032
16407,30630,SPSB4,SSB-4,92369.0,ENSG00000175093
16408,30631,TADA1,"STAF42, ADA1, HADA1, HFI1",117143.0,ENSG00000152382
16409,30632,SUPT7L,"STAF65GAMMA, KIAA0764, SPT7L, STAF65",9913.0,ENSG00000119760
16411,30634,SCAP,KIAA0199,22937.0,ENSG00000114650
16413,30636,TSACC,"SSTK-IP, SIP",128229.0,ENSG00000163467
16414,30637,SSX11P,PSISSX1,100996564.0,ENSG00000197185
16415,30638,SSXP10,PSISSX10,100287603.0,ENSG00000217330
16416,3064,DUSP1,"HVH1, CL100, MKP-1",1843.0,ENSG00000120129
16417,30640,SSX13P,PSISSX3,326341.0,ENSG00000225198
16418,30641,SSX14P,PSISSX4,326337.0,ENSG00000185319
16419,30642,SSX15P,PSISSX5,326339.0,ENSG00000225508
16420,30643,SSX16P,PSISSX6,326587.0,
16421,30644,SSX17P,PSISSX7,326590.0,
16422,30645,SSX19P,PSISSX9,326586.0,ENSG00000227302
16423,30646,SND1,"TDRD11, P100, TSN",27044.0,ENSG00000197157
16424,30649,CCDC80,"URB, SSG1, DRO1, CL2, TCONS_00006930",151887.0,ENSG00000091986
16425,3065,DUSP10,"MKP-5, MKP5",11221.0,ENSG00000143507
16426,30650,STRA6,"SLC69A1, FLJ12541",64220.0,ENSG00000137868
16427,30651,STON1-GTF2A1L,SALF,286749.0,ENSG00000068781
16428,30652,STON2,"STNB2, STN2",85439.0,ENSG00000140022
16430,30654,XRN1,SEP1,54464.0,ENSG00000114127
16431,30655,ABRA,STARS,137735.0,ENSG00000174429
16433,30657,SLC50A1,"SCP, RP11-540D14.5, SLV, RZPDO834D038D, HSSWEET1, SWEET1",55974.0,ENSG00000169241
16434,30659,SULT1D1P,SULT1D1,133150.0,ENSG00000236959
16435,3066,DUSP11,PIR1,8446.0,ENSG00000144048
16436,30660,SAE1,"AOS1, FLJ3091, SUA1",10055.0,ENSG00000142230
16437,30661,UBA2,"FLJ13058, HRIHFB2115",10054.0,ENSG00000126261
16438,30664,CLPB,"SKD3, FLJ13152, ANKCLP",81570.0,ENSG00000162129
16439,30666,VHLL,VLP,391104.0,ENSG00000189030
16440,30667,SUSD2,"BK65A6.2, FLJ22778, W5C5",56241.0,ENSG00000099994
16441,30668,SRPX2,SRPUL,27286.0,ENSG00000102359
16442,30669,SNAP47,"SVAP1, SNAP-47",116841.0,ENSG00000143740
16443,3067,DUSP12,"YVH1, DUSP1",11266.0,ENSG00000081721
16444,30670,SV2C,SLC22B3,22987.0,ENSG00000122012
16445,30672,SYNPO,"KIAA1029, SYNPO1",11346.0,ENSG00000171992
16446,30676,SCFD2,"STXBP1L1, FLJ39514",152579.0,ENSG00000184178
16447,30677,GPKOW,"T54, GPATC5, GPATCH5, SPP2, MOS2",27238.0,ENSG00000068394
16448,30678,TAF9P3,TAF2GL,163088.0,ENSG00000267692
16449,3068,DUSP2,PAC-1,1844.0,ENSG00000158050
16451,30682,EHBP1L1,"DKFZP762C186, TANGERIN",254102.0,ENSG00000173442
16452,30683,TAPBPL,"TAPBP-R, FLJ10143, TAPBPR",55080.0,ENSG00000139192
16453,30684,TAX1BP3,TIP-1,30851.0,ENSG00000213977
16454,30685,TXLNA,"DKFZP451J0118, IL-14, IL14",200081.0,ENSG00000084652
16456,30688,CAND1,"TIP120A, DKFZP434M1414, KIAA0829, TIP120",55832.0,ENSG00000111530
16457,30689,CAND2,"TIP120B, KIAA0667, TP120B",23066.0,ENSG00000144712
16459,30690,SP9,ZNF990,100131390.0,ENSG00000217236
16460,30691,KBTBD8,"TA-KRP, KIAA1842",84541.0,ENSG00000163376
16461,30692,LRRC8B,"TA-LRRP, KIAA0231",23507.0,ENSG00000197147
16463,30694,MRGPRE,MRGE,116534.0,ENSG00000184350
16464,30695,PPTC7,TA-PP2C,160760.0,ENSG00000196850
16465,30696,WDR36,"TA-WDRP, UTP21",134430.0,ENSG00000134987
16466,30697,ITFG1,"CDA08, TIP, LNKN-1",81533.0,ENSG00000129636
16467,30698,TRAT1,"HSPC062, TRIM",50852.0,ENSG00000163519
16468,307,TLE5,GRG5,166.0,ENSG00000104964
16469,3070,DUSP4,"HVH2, MKP-2, TYP",1846.0,ENSG00000120875
16470,30700,TSHZ3,"KIAA1474, TSH3",57616.0,ENSG00000121297
16471,30701,NALF2,TED,27112.0,ENSG00000130054
16472,30702,SINHCAF,TERA,58516.0,ENSG00000139146
16473,30703,CCDC54,"NYD-SP17, FLJ25362, SP17",84692.0,ENSG00000138483
16474,30704,GARIN1B,"NYD-SP18, GARI-L1",84691.0,ENSG00000135248
